,bin_death_index,pageid,ma,diff,diff_percent,diff_views,diff_percent_views
14485,88.0,400306,2421.0,-634.0,-0.21,-657.0,-0.22
14486,89.0,400306,2373.0,-682.0,-0.22,-998.0,-0.33
14487,90.0,400306,2307.0,-748.0,-0.24,-947.0,-0.31
14488,91.0,400306,2254.0,-801.0,-0.26,-1004.0,-0.33
14489,92.0,400306,2220.0,-835.0,-0.27,-1058.0,-0.35
14490,93.0,400306,2218.0,-837.0,-0.27,-639.0,-0.21
14491,94.0,400306,2302.0,-753.0,-0.25,36.0,0.01
14492,95.0,400306,2293.0,-762.0,-0.25,-720.0,-0.24
14493,96.0,400306,2327.0,-728.0,-0.24,-761.0,-0.25
14494,97.0,400306,2411.0,-644.0,-0.21,-362.0,-0.12
14495,98.0,400306,2457.0,-598.0,-0.2,-681.0,-0.22
14496,99.0,400306,2493.0,-562.0,-0.18,-802.0,-0.26
14497,100.0,400306,2479.0,-576.0,-0.19,-738.0,-0.24
14498,101.0,400306,2393.0,-662.0,-0.22,-564.0,-0.18
14499,102.0,400306,2374.0,-681.0,-0.22,-857.0,-0.28
14500,103.0,400306,2341.0,-714.0,-0.23,-994.0,-0.33
14501,104.0,400306,2264.0,-791.0,-0.26,-901.0,-0.29
14502,105.0,400306,2222.0,-833.0,-0.27,-971.0,-0.32
14503,106.0,400306,2198.0,-857.0,-0.28,-973.0,-0.32
14504,107.0,400306,2186.0,-869.0,-0.28,-820.0,-0.27
14505,108.0,400306,2153.0,-902.0,-0.3,-792.0,-0.26
14506,109.0,400306,2145.0,-910.0,-0.3,-917.0,-0.3
14507,110.0,400306,2130.0,-925.0,-0.3,-1098.0,-0.36
14508,111.0,400306,2096.0,-959.0,-0.31,-1142.0,-0.37
14509,112.0,400306,2105.0,-950.0,-0.31,-907.0,-0.3
14510,113.0,400306,2127.0,-928.0,-0.3,-817.0,-0.27
14511,114.0,400306,2311.0,-744.0,-0.24,468.0,0.15
14512,115.0,400306,2452.0,-603.0,-0.2,198.0,0.06
14513,116.0,400306,2563.0,-492.0,-0.16,-143.0,-0.05
14514,117.0,400306,2596.0,-459.0,-0.15,-870.0,-0.28
14515,118.0,400306,2612.0,-443.0,-0.15,-1024.0,-0.34
14516,119.0,400306,2604.0,-451.0,-0.15,-965.0,-0.32
14517,120.0,400306,2597.0,-458.0,-0.15,-864.0,-0.28
14577,30.0,3539892,10046.0,8949.0,8.16,8129.0,7.41
14578,31.0,3539892,9594.0,8497.0,7.75,5995.0,5.46
14579,32.0,3539892,8894.0,7797.0,7.11,5403.0,4.93
14580,33.0,3539892,8427.0,7330.0,6.68,6534.0,5.96
14581,34.0,3539892,7930.0,6833.0,6.23,5358.0,4.88
14582,35.0,3539892,7504.0,6407.0,5.84,5436.0,4.96
14583,36.0,3539892,7140.0,6043.0,5.51,5448.0,4.97
14584,37.0,3539892,6777.0,5680.0,5.18,5591.0,5.1
14585,38.0,3539892,7078.0,5981.0,5.45,8099.0,7.38
14586,39.0,3539892,7057.0,5960.0,5.43,5258.0,4.79
14587,40.0,3539892,6657.0,5560.0,5.07,3733.0,3.4
14588,41.0,3539892,6387.0,5290.0,4.82,3470.0,3.16
14589,42.0,3539892,6198.0,5101.0,4.65,4114.0,3.75
14590,43.0,3539892,6074.0,4977.0,4.54,4576.0,4.17
14591,44.0,3539892,5843.0,4746.0,4.33,3976.0,3.62
14592,45.0,3539892,5142.0,4045.0,3.69,3194.0,2.91
14593,46.0,3539892,4953.0,3856.0,3.52,3934.0,3.59
14594,47.0,3539892,4874.0,3777.0,3.44,3178.0,2.9
14595,48.0,3539892,4835.0,3738.0,3.41,3200.0,2.92
14596,49.0,3539892,4726.0,3629.0,3.31,3348.0,3.05
14597,50.0,3539892,4536.0,3439.0,3.13,3243.0,2.96
14598,51.0,3539892,4623.0,3526.0,3.21,4588.0,4.18
14599,52.0,3539892,4651.0,3554.0,3.24,3390.0,3.09
14600,53.0,3539892,4618.0,3521.0,3.21,3702.0,3.37
14601,54.0,3539892,4656.0,3559.0,3.24,3445.0,3.14
14602,55.0,3539892,4632.0,3535.0,3.22,3033.0,2.76
14603,56.0,3539892,4563.0,3466.0,3.16,2863.0,2.61
14604,57.0,3539892,4531.0,3434.0,3.13,3022.0,2.75
14605,58.0,3539892,4251.0,3154.0,2.88,2623.0,2.39
14606,59.0,3539892,4079.0,2982.0,2.72,2186.0,1.99
14607,60.0,3539892,3853.0,2756.0,2.51,2125.0,1.94
14608,61.0,3539892,3749.0,2652.0,2.42,2716.0,2.48
14609,62.0,3539892,3638.0,2541.0,2.32,2258.0,2.06
14610,63.0,3539892,3589.0,2492.0,2.27,2519.0,2.3
14611,64.0,3539892,3453.0,2356.0,2.15,2067.0,1.88
14612,65.0,3539892,3448.0,2351.0,2.14,2589.0,2.36
14613,66.0,3539892,3440.0,2343.0,2.14,2130.0,1.94
14614,67.0,3539892,3447.0,2350.0,2.14,2175.0,1.98
14615,68.0,3539892,3353.0,2256.0,2.06,2056.0,1.87
14616,69.0,3539892,3484.0,2387.0,2.18,3173.0,2.89
14617,70.0,3539892,3492.0,2395.0,2.18,2577.0,2.35
14618,71.0,3539892,3618.0,2521.0,2.3,2948.0,2.69
14619,72.0,3539892,3654.0,2557.0,2.33,2841.0,2.59
14620,73.0,3539892,3662.0,2565.0,2.34,2186.0,1.99
14621,74.0,3539892,3690.0,2593.0,2.36,2376.0,2.17
14622,75.0,3539892,3726.0,2629.0,2.4,2302.0,2.1
14623,76.0,3539892,3564.0,2467.0,2.25,2040.0,1.86
14624,77.0,3539892,3584.0,2487.0,2.27,2717.0,2.48
14625,78.0,3539892,3621.0,2524.0,2.3,3208.0,2.92
14626,79.0,3539892,3582.0,2485.0,2.27,2569.0,2.34
14627,80.0,3539892,3565.0,2468.0,2.25,2064.0,1.88
14628,81.0,3539892,3520.0,2423.0,2.21,2065.0,1.88
14629,82.0,3539892,3464.0,2367.0,2.16,1912.0,1.74
14630,83.0,3539892,3510.0,2413.0,2.2,2359.0,2.15
14631,84.0,3539892,3454.0,2357.0,2.15,2322.0,2.12
14632,85.0,3539892,3433.0,2336.0,2.13,3066.0,2.79
14633,86.0,3539892,3475.0,2378.0,2.17,2864.0,2.61
14634,87.0,3539892,3463.0,2366.0,2.16,1980.0,1.8
14635,88.0,3539892,3542.0,2445.0,2.23,2615.0,2.38
14636,89.0,3539892,3881.0,2784.0,2.54,4285.0,3.91
14637,90.0,3539892,4010.0,2913.0,2.66,3261.0,2.97
14638,91.0,3539892,4012.0,2915.0,2.66,2340.0,2.13
14639,92.0,3539892,3909.0,2812.0,2.56,2339.0,2.13
14640,93.0,3539892,3822.0,2725.0,2.48,2256.0,2.06
14641,94.0,3539892,3797.0,2700.0,2.46,1806.0,1.65
14642,95.0,3539892,3685.0,2588.0,2.36,1835.0,1.67
14643,96.0,3539892,3405.0,2308.0,2.1,2321.0,2.12
14644,97.0,3539892,3882.0,2785.0,2.54,6601.0,6.02
14645,98.0,3539892,4310.0,3213.0,2.93,5337.0,4.87
14646,99.0,3539892,4450.0,3353.0,3.06,3320.0,3.03
14647,100.0,3539892,4588.0,3491.0,3.18,3221.0,2.94
14648,101.0,3539892,4582.0,3485.0,3.18,1763.0,1.61
14649,102.0,3539892,4561.0,3464.0,3.16,1691.0,1.54
14650,103.0,3539892,4469.0,3372.0,3.07,1672.0,1.52
14651,104.0,3539892,3821.0,2724.0,2.48,2067.0,1.88
14652,105.0,3539892,3894.0,2797.0,2.55,5851.0,5.33
14653,106.0,3539892,4052.0,2955.0,2.69,4425.0,4.03
14654,107.0,3539892,4023.0,2926.0,2.67,3019.0,2.75
14655,108.0,3539892,4088.0,2991.0,2.73,2214.0,2.02
14656,109.0,3539892,4197.0,3100.0,2.83,2452.0,2.24
14657,110.0,3539892,4252.0,3155.0,2.88,2059.0,1.88
14658,111.0,3539892,4274.0,3177.0,2.9,2225.0,2.03
14659,112.0,3539892,3722.0,2625.0,2.39,1984.0,1.81
14660,113.0,3539892,3358.0,2261.0,2.06,1879.0,1.71
14661,114.0,3539892,3192.0,2095.0,1.91,1853.0,1.69
14662,115.0,3539892,3140.0,2043.0,1.86,1853.0,1.69
14663,116.0,3539892,3010.0,1913.0,1.74,1540.0,1.4
14664,117.0,3539892,2907.0,1810.0,1.65,1340.0,1.22
14665,118.0,3539892,2715.0,1618.0,1.47,881.0,0.8
14666,119.0,3539892,2557.0,1460.0,1.33,875.0,0.8
14667,120.0,3539892,2608.0,1511.0,1.38,2238.0,2.04
14727,30.0,29116344,1158.0,915.0,3.77,737.0,3.03
14728,31.0,29116344,1145.0,902.0,3.71,849.0,3.49
14729,32.0,29116344,1507.0,1264.0,5.2,3403.0,14.0
14730,33.0,29116344,1765.0,1522.0,6.26,2689.0,11.07
14731,34.0,29116344,1808.0,1565.0,6.44,1092.0,4.49
14732,35.0,29116344,1838.0,1595.0,6.56,1486.0,6.12
14733,36.0,29116344,1939.0,1696.0,6.98,1620.0,6.67
14734,37.0,29116344,1942.0,1699.0,6.99,756.0,3.11
14735,38.0,29116344,1913.0,1670.0,6.87,649.0,2.67
14736,39.0,29116344,1524.0,1281.0,5.27,675.0,2.78
14737,40.0,29116344,1432.0,1189.0,4.89,2051.0,8.44
14738,41.0,29116344,1473.0,1230.0,5.06,1377.0,5.67
14739,42.0,29116344,1451.0,1208.0,4.97,1334.0,5.49
14740,43.0,29116344,1309.0,1066.0,4.39,622.0,2.56
14741,44.0,29116344,1268.0,1025.0,4.22,470.0,1.93
14742,45.0,29116344,1235.0,992.0,4.08,421.0,1.73
14743,46.0,29116344,1194.0,951.0,3.91,388.0,1.6
14744,47.0,29116344,955.0,712.0,2.93,372.0,1.53
14745,48.0,29116344,820.0,577.0,2.37,435.0,1.79
14746,49.0,29116344,723.0,480.0,1.98,655.0,2.7
14747,50.0,29116344,738.0,495.0,2.04,727.0,2.99
14748,51.0,29116344,745.0,502.0,2.07,516.0,2.12
14749,52.0,29116344,823.0,580.0,2.39,968.0,3.98
14750,53.0,29116344,880.0,637.0,2.62,787.0,3.24
14751,54.0,29116344,910.0,667.0,2.74,582.0,2.4
14752,55.0,29116344,935.0,692.0,2.85,615.0,2.53
14753,56.0,29116344,1018.0,775.0,3.19,1235.0,5.08
14754,57.0,29116344,1038.0,795.0,3.27,868.0,3.57
14755,58.0,29116344,1056.0,813.0,3.35,642.0,2.64
14756,59.0,29116344,1029.0,786.0,3.23,778.0,3.2
14757,60.0,29116344,1141.0,898.0,3.7,1566.0,6.44
14758,61.0,29116344,1197.0,954.0,3.93,979.0,4.03
14759,62.0,29116344,1244.0,1001.0,4.12,942.0,3.88
14760,63.0,29116344,1238.0,995.0,4.09,1196.0,4.92
14761,64.0,29116344,1261.0,1018.0,4.19,1023.0,4.21
14762,65.0,29116344,1293.0,1050.0,4.32,868.0,3.57
14763,66.0,29116344,1361.0,1118.0,4.6,1252.0,5.15
14764,67.0,29116344,1240.0,997.0,4.1,722.0,2.97
14765,68.0,29116344,1195.0,952.0,3.92,661.0,2.72
14766,69.0,29116344,1129.0,886.0,3.65,480.0,1.98
14767,70.0,29116344,1018.0,775.0,3.19,423.0,1.74
14768,71.0,29116344,977.0,734.0,3.02,736.0,3.03
14769,72.0,29116344,905.0,662.0,2.72,360.0,1.48
14770,73.0,29116344,770.0,527.0,2.17,307.0,1.26
14771,74.0,29116344,712.0,469.0,1.93,318.0,1.31
14772,75.0,29116344,666.0,423.0,1.74,340.0,1.4
14773,76.0,29116344,641.0,398.0,1.64,307.0,1.26
14774,77.0,29116344,642.0,399.0,1.64,428.0,1.76
14775,78.0,29116344,598.0,355.0,1.46,429.0,1.77
14776,79.0,29116344,603.0,360.0,1.48,393.0,1.62
14777,80.0,29116344,606.0,363.0,1.49,331.0,1.36
14778,81.0,29116344,604.0,361.0,1.49,299.0,1.23
14779,82.0,29116344,591.0,348.0,1.43,255.0,1.05
14780,83.0,29116344,588.0,345.0,1.42,284.0,1.17
14781,84.0,29116344,634.0,391.0,1.61,752.0,3.09
14782,85.0,29116344,634.0,391.0,1.61,425.0,1.75
14783,86.0,29116344,620.0,377.0,1.55,295.0,1.21
14784,87.0,29116344,816.0,573.0,2.36,1707.0,7.02
14785,88.0,29116344,977.0,734.0,3.02,1421.0,5.85
14786,89.0,29116344,1051.0,808.0,3.33,775.0,3.19
14787,90.0,29116344,1082.0,839.0,3.45,501.0,2.06
14788,91.0,29116344,1045.0,802.0,3.3,490.0,2.02
14789,92.0,29116344,1030.0,787.0,3.24,325.0,1.34
14790,93.0,29116344,1026.0,783.0,3.22,267.0,1.1
14791,94.0,29116344,839.0,596.0,2.45,394.0,1.62
14792,95.0,29116344,746.0,503.0,2.07,772.0,3.18
14793,96.0,29116344,704.0,461.0,1.9,482.0,1.98
14794,97.0,29116344,681.0,438.0,1.8,338.0,1.39
14795,98.0,29116344,676.0,433.0,1.78,453.0,1.86
14796,99.0,29116344,876.0,633.0,2.6,1729.0,7.12
14797,100.0,29116344,950.0,707.0,2.91,783.0,3.22
14798,101.0,29116344,951.0,708.0,2.91,403.0,1.66
14799,102.0,29116344,902.0,659.0,2.71,425.0,1.75
14800,103.0,29116344,899.0,656.0,2.7,464.0,1.91
14801,104.0,29116344,972.0,729.0,3.0,848.0,3.49
14802,105.0,29116344,991.0,748.0,3.08,590.0,2.43
14803,106.0,29116344,882.0,639.0,2.63,963.0,3.96
14804,107.0,29116344,821.0,578.0,2.38,356.0,1.47
14805,108.0,29116344,821.0,578.0,2.38,402.0,1.65
14806,109.0,29116344,798.0,555.0,2.28,263.0,1.08
14807,110.0,29116344,754.0,511.0,2.1,159.0,0.65
14808,111.0,29116344,663.0,420.0,1.73,211.0,0.87
14809,112.0,29116344,623.0,380.0,1.56,307.0,1.26
14810,113.0,29116344,519.0,276.0,1.14,234.0,0.96
14811,114.0,29116344,494.0,251.0,1.03,184.0,0.76
14812,115.0,29116344,462.0,219.0,0.9,179.0,0.74
14813,116.0,29116344,450.0,207.0,0.85,178.0,0.73
14814,117.0,29116344,454.0,211.0,0.87,189.0,0.78
14815,118.0,29116344,456.0,213.0,0.88,222.0,0.91
14816,119.0,29116344,506.0,263.0,1.08,655.0,2.7
14817,120.0,29116344,619.0,376.0,1.55,1030.0,4.24
14877,30.0,1246649,5202.0,4423.0,5.68,3670.0,4.71
14878,31.0,1246649,5240.0,4461.0,5.73,4088.0,5.25
14879,32.0,1246649,5366.0,4587.0,5.89,5691.0,7.31
14880,33.0,1246649,5509.0,4730.0,6.07,5781.0,7.42
14881,34.0,1246649,5787.0,5008.0,6.43,6446.0,8.27
14882,35.0,1246649,5952.0,5173.0,6.64,5759.0,7.39
14883,36.0,1246649,5961.0,5182.0,6.65,4839.0,6.21
14884,37.0,1246649,6009.0,5230.0,6.71,4012.0,5.15
14885,38.0,1246649,5982.0,5203.0,6.68,3894.0,5.0
14886,39.0,1246649,5671.0,4892.0,6.28,3515.0,4.51
14887,40.0,1246649,5354.0,4575.0,5.87,3564.0,4.58
14888,41.0,1246649,4928.0,4149.0,5.33,3461.0,4.44
14889,42.0,1246649,4497.0,3718.0,4.77,2746.0,3.53
14890,43.0,1246649,4188.0,3409.0,4.38,2671.0,3.43
14891,44.0,1246649,3965.0,3186.0,4.09,2457.0,3.15
14892,45.0,1246649,3782.0,3003.0,3.85,2613.0,3.35
14893,46.0,1246649,3649.0,2870.0,3.68,2584.0,3.32
14894,47.0,1246649,3512.0,2733.0,3.51,2604.0,3.34
14895,48.0,1246649,3453.0,2674.0,3.43,3046.0,3.91
14896,49.0,1246649,3417.0,2638.0,3.39,2496.0,3.2
14897,50.0,1246649,3367.0,2588.0,3.32,2320.0,2.98
14898,51.0,1246649,3291.0,2512.0,3.22,1926.0,2.47
14899,52.0,1246649,3251.0,2472.0,3.17,2333.0,2.99
14900,53.0,1246649,3440.0,2661.0,3.42,3904.0,5.01
14901,54.0,1246649,3468.0,2689.0,3.45,2799.0,3.59
14902,55.0,1246649,3408.0,2629.0,3.37,2628.0,3.37
14903,56.0,1246649,3465.0,2686.0,3.45,2896.0,3.72
14904,57.0,1246649,3433.0,2654.0,3.41,2098.0,2.69
14905,58.0,1246649,3460.0,2681.0,3.44,2110.0,2.71
14906,59.0,1246649,3391.0,2612.0,3.35,1851.0,2.38
14907,60.0,1246649,3167.0,2388.0,3.07,2334.0,3.0
14908,61.0,1246649,3196.0,2417.0,3.1,3005.0,3.86
14909,62.0,1246649,3192.0,2413.0,3.1,2601.0,3.34
14910,63.0,1246649,3128.0,2349.0,3.02,2448.0,3.14
14911,64.0,1246649,3107.0,2328.0,2.99,1953.0,2.51
14912,65.0,1246649,3159.0,2380.0,3.06,2470.0,3.17
14913,66.0,1246649,3204.0,2425.0,3.11,2164.0,2.78
14914,67.0,1246649,3239.0,2460.0,3.16,2584.0,3.32
14915,68.0,1246649,3392.0,2613.0,3.35,4077.0,5.23
14916,69.0,1246649,3943.0,3164.0,4.06,6452.0,8.28
14917,70.0,1246649,9782.0,9003.0,11.56,43323.0,55.61
14918,71.0,1246649,11596.0,10817.0,13.89,14653.0,18.81
14919,72.0,1246649,12366.0,11587.0,14.87,7856.0,10.08
14920,73.0,1246649,12955.0,12176.0,15.63,6287.0,8.07
14921,74.0,1246649,13345.0,12566.0,16.13,5320.0,6.83
14922,75.0,1246649,13377.0,12598.0,16.17,4301.0,5.52
14923,76.0,1246649,12951.0,12172.0,15.63,3468.0,4.45
14924,77.0,1246649,7124.0,6345.0,8.15,2535.0,3.25
14925,78.0,1246649,5373.0,4594.0,5.9,2392.0,3.07
14926,79.0,1246649,4593.0,3814.0,4.9,2396.0,3.08
14927,80.0,1246649,3996.0,3217.0,4.13,2107.0,2.7
14928,81.0,1246649,3535.0,2756.0,3.54,2097.0,2.69
14929,82.0,1246649,3236.0,2457.0,3.15,2210.0,2.84
14930,83.0,1246649,3080.0,2301.0,2.95,2376.0,3.05
14931,84.0,1246649,3002.0,2223.0,2.85,1986.0,2.55
14932,85.0,1246649,2937.0,2158.0,2.77,1940.0,2.49
14933,86.0,1246649,2854.0,2075.0,2.66,1815.0,2.33
14934,87.0,1246649,2817.0,2038.0,2.62,1843.0,2.37
14935,88.0,1246649,2785.0,2006.0,2.58,1872.0,2.4
14936,89.0,1246649,2789.0,2010.0,2.58,2241.0,2.88
14937,90.0,1246649,2729.0,1950.0,2.5,1954.0,2.51
14938,91.0,1246649,2753.0,1974.0,2.53,2157.0,2.77
14939,92.0,1246649,2697.0,1918.0,2.46,1549.0,1.99
14940,93.0,1246649,2650.0,1871.0,2.4,1481.0,1.9
14941,94.0,1246649,2594.0,1815.0,2.33,1453.0,1.87
14942,95.0,1246649,2517.0,1738.0,2.23,1337.0,1.72
14943,96.0,1246649,2423.0,1644.0,2.11,1582.0,2.03
14944,97.0,1246649,2330.0,1551.0,1.99,1298.0,1.67
14945,98.0,1246649,2190.0,1411.0,1.81,1179.0,1.51
14946,99.0,1246649,2170.0,1391.0,1.79,1412.0,1.81
14947,100.0,1246649,2143.0,1364.0,1.75,1290.0,1.66
14948,101.0,1246649,2134.0,1355.0,1.74,1392.0,1.79
14949,102.0,1246649,2144.0,1365.0,1.75,1406.0,1.8
14950,103.0,1246649,2143.0,1364.0,1.75,1574.0,2.02
14951,104.0,1246649,2165.0,1386.0,1.78,1454.0,1.87
14952,105.0,1246649,2167.0,1388.0,1.78,1192.0,1.53
14953,106.0,1246649,2133.0,1354.0,1.74,1172.0,1.5
14954,107.0,1246649,2117.0,1338.0,1.72,1182.0,1.52
14955,108.0,1246649,2100.0,1321.0,1.7,1267.0,1.63
14956,109.0,1246649,2090.0,1311.0,1.68,1337.0,1.72
14957,110.0,1246649,2068.0,1289.0,1.65,1420.0,1.82
14958,111.0,1246649,2037.0,1258.0,1.61,1238.0,1.59
14959,112.0,1246649,2016.0,1237.0,1.59,1046.0,1.34
14960,113.0,1246649,2023.0,1244.0,1.6,1223.0,1.57
14961,114.0,1246649,2042.0,1263.0,1.62,1310.0,1.68
14962,115.0,1246649,2056.0,1277.0,1.64,1370.0,1.76
14963,116.0,1246649,2059.0,1280.0,1.64,1355.0,1.74
14964,117.0,1246649,2094.0,1315.0,1.69,1667.0,2.14
14965,118.0,1246649,2224.0,1445.0,1.85,2145.0,2.75
14966,119.0,1246649,2278.0,1499.0,1.92,1428.0,1.83
14967,120.0,1246649,2310.0,1531.0,1.97,1444.0,1.85
15027,30.0,312251,8997.0,4936.0,1.22,5981.0,1.47
15028,31.0,312251,9126.0,5065.0,1.25,6061.0,1.49
15029,32.0,312251,8990.0,4929.0,1.21,4530.0,1.12
15030,33.0,312251,8720.0,4659.0,1.15,4039.0,0.99
15031,34.0,312251,8319.0,4258.0,1.05,4497.0,1.11
15032,35.0,312251,8197.0,4136.0,1.02,1730.0,0.43
15033,36.0,312251,8016.0,3955.0,0.97,847.0,0.21
15034,37.0,312251,7608.0,3547.0,0.87,3125.0,0.77
15035,38.0,312251,7335.0,3274.0,0.81,4155.0,1.02
15036,39.0,312251,7416.0,3355.0,0.83,5098.0,1.26
15037,40.0,312251,7638.0,3577.0,0.88,5591.0,1.38
15038,41.0,312251,7713.0,3652.0,0.9,5021.0,1.24
15039,42.0,312251,7734.0,3673.0,0.9,1878.0,0.46
15040,43.0,312251,7885.0,3824.0,0.94,1901.0,0.47
15041,44.0,312251,8694.0,4633.0,1.14,8789.0,2.16
15042,45.0,312251,8913.0,4852.0,1.19,5692.0,1.4
15043,46.0,312251,9009.0,4948.0,1.22,5764.0,1.42
15044,47.0,312251,8993.0,4932.0,1.21,5483.0,1.35
15045,48.0,312251,9487.0,5426.0,1.34,8477.0,2.09
15046,49.0,312251,10937.0,6876.0,1.69,12028.0,2.96
15047,50.0,312251,11329.0,7268.0,1.79,4648.0,1.14
15048,51.0,312251,11858.0,7797.0,1.92,12492.0,3.08
15049,52.0,312251,12173.0,8112.0,2.0,7893.0,1.94
15050,53.0,312251,12664.0,8603.0,2.12,9205.0,2.27
15051,54.0,312251,13854.0,9793.0,2.41,13811.0,3.4
15052,55.0,312251,13894.0,9833.0,2.42,8755.0,2.16
15053,56.0,312251,13022.0,8961.0,2.21,5926.0,1.46
15054,57.0,312251,13854.0,9793.0,2.41,10473.0,2.58
15055,58.0,312251,16133.0,12072.0,2.97,28447.0,7.0
15056,59.0,312251,16980.0,12919.0,3.18,13821.0,3.4
15057,60.0,312251,16826.0,12765.0,3.14,8127.0,2.0
15058,61.0,312251,18711.0,14650.0,3.61,27001.0,6.65
15059,62.0,312251,27952.0,23891.0,5.88,73444.0,18.09
15060,63.0,312251,29978.0,25917.0,6.38,20111.0,4.95
15061,64.0,312251,29806.0,25745.0,6.34,9266.0,2.28
15062,65.0,312251,28251.0,24190.0,5.96,17563.0,4.32
15063,66.0,312251,27650.0,23589.0,5.81,9617.0,2.37
15064,67.0,312251,27449.0,23388.0,5.76,6719.0,1.65
15065,68.0,312251,24319.0,20258.0,4.99,5091.0,1.25
15066,69.0,312251,14539.0,10478.0,2.58,4983.0,1.23
15067,70.0,312251,12112.0,8051.0,1.98,3122.0,0.77
15068,71.0,312251,11357.0,7296.0,1.8,3982.0,0.98
15069,72.0,312251,9432.0,5371.0,1.32,4084.0,1.01
15070,73.0,312251,8321.0,4260.0,1.05,1839.0,0.45
15071,74.0,312251,7631.0,3570.0,0.88,1890.0,0.47
15072,75.0,312251,7122.0,3061.0,0.75,1533.0,0.38
15073,76.0,312251,6834.0,2773.0,0.68,2963.0,0.73
15074,77.0,312251,6582.0,2521.0,0.62,1360.0,0.33
15075,78.0,312251,5966.0,1905.0,0.47,-334.0,-0.08
15076,79.0,312251,5508.0,1447.0,0.36,878.0,0.22
15077,80.0,312251,5352.0,1291.0,0.32,751.0,0.18
15078,81.0,312251,5196.0,1135.0,0.28,796.0,0.2
15079,82.0,312251,5145.0,1084.0,0.27,1180.0,0.29
15080,83.0,312251,4798.0,737.0,0.18,531.0,0.13
15081,84.0,312251,4616.0,555.0,0.14,89.0,0.02
15082,85.0,312251,4561.0,500.0,0.12,-719.0,-0.18
15083,86.0,312251,4579.0,518.0,0.13,999.0,0.25
15084,87.0,312251,4662.0,601.0,0.15,1331.0,0.33
15085,88.0,312251,4723.0,662.0,0.16,1226.0,0.3
15086,89.0,312251,4710.0,649.0,0.16,1088.0,0.27
15087,90.0,312251,4722.0,661.0,0.16,618.0,0.15
15088,91.0,312251,4647.0,586.0,0.14,-438.0,-0.11
15089,92.0,312251,4563.0,502.0,0.12,-1305.0,-0.32
15090,93.0,312251,4510.0,449.0,0.11,628.0,0.15
15091,94.0,312251,4659.0,598.0,0.15,2369.0,0.58
15092,95.0,312251,4662.0,601.0,0.15,1250.0,0.31
15093,96.0,312251,4712.0,651.0,0.16,1438.0,0.35
15094,97.0,312251,5236.0,1175.0,0.29,4285.0,1.06
15095,98.0,312251,5406.0,1345.0,0.33,753.0,0.19
15096,99.0,312251,5533.0,1472.0,0.36,-415.0,-0.1
15097,100.0,312251,5507.0,1446.0,0.36,448.0,0.11
15098,101.0,312251,5284.0,1223.0,0.3,803.0,0.2
15099,102.0,312251,5171.0,1110.0,0.27,462.0,0.11
15100,103.0,312251,5103.0,1042.0,0.26,964.0,0.24
15101,104.0,312251,4589.0,528.0,0.13,682.0,0.17
15102,105.0,312251,4629.0,568.0,0.14,1038.0,0.26
15103,106.0,312251,5083.0,1022.0,0.25,2757.0,0.68
15104,107.0,312251,5304.0,1243.0,0.31,1995.0,0.49
15105,108.0,312251,5471.0,1410.0,0.35,1972.0,0.49
15106,109.0,312251,5534.0,1473.0,0.36,906.0,0.22
15107,110.0,312251,5466.0,1405.0,0.35,489.0,0.12
15108,111.0,312251,5343.0,1282.0,0.32,-177.0,-0.04
15109,112.0,312251,5152.0,1091.0,0.27,-299.0,-0.07
15110,113.0,312251,5633.0,1572.0,0.39,6118.0,1.51
15111,114.0,312251,16747.0,12686.0,3.12,79794.0,19.65
15112,115.0,312251,16659.0,12598.0,3.1,1361.0,0.34
15113,116.0,312251,16544.0,12483.0,3.07,97.0,0.02
15114,117.0,312251,16505.0,12444.0,3.06,218.0,0.05
15115,118.0,312251,16597.0,12536.0,3.09,465.0,0.11
15116,119.0,312251,16802.0,12741.0,3.14,1135.0,0.28
15117,120.0,312251,16017.0,11956.0,2.94,622.0,0.15
15177,30.0,595394,26418.0,22749.0,6.2,18088.0,4.93
15178,31.0,595394,26006.0,22337.0,6.09,15519.0,4.23
15179,32.0,595394,25343.0,21674.0,5.91,12934.0,3.53
15180,33.0,595394,23055.0,19386.0,5.28,12806.0,3.49
15181,34.0,595394,20519.0,16850.0,4.59,12871.0,3.51
15182,35.0,595394,18517.0,14848.0,4.05,12947.0,3.53
15183,36.0,595394,17400.0,13731.0,3.74,10955.0,2.99
15184,37.0,595394,16237.0,12568.0,3.43,9950.0,2.71
15185,38.0,595394,15810.0,12141.0,3.31,12528.0,3.41
15186,39.0,595394,16111.0,12442.0,3.39,15043.0,4.1
15187,40.0,595394,16174.0,12505.0,3.41,13241.0,3.61
15188,41.0,595394,15726.0,12057.0,3.29,9741.0,2.65
15189,42.0,595394,15395.0,11726.0,3.2,10627.0,2.9
15190,43.0,595394,15475.0,11806.0,3.22,11514.0,3.14
15191,44.0,595394,15887.0,12218.0,3.33,12834.0,3.5
15192,45.0,595394,15756.0,12087.0,3.29,11614.0,3.17
15193,46.0,595394,15160.0,11491.0,3.13,10871.0,2.96
15194,47.0,595394,15053.0,11384.0,3.1,12491.0,3.4
15195,48.0,595394,15076.0,11407.0,3.11,9899.0,2.7
15196,49.0,595394,14934.0,11265.0,3.07,9638.0,2.63
15197,50.0,595394,14942.0,11273.0,3.07,11570.0,3.15
15198,51.0,595394,14922.0,11253.0,3.07,12690.0,3.46
